GUID,GEOGID,GEOGDESC,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT
2ae19629-19a2-13a3-e055-000000000001,2ae19629-19a2-13a3-e055-000000000001,CLOONOWN,129,130,4,263,21,0,0,0,0,2,2,17,16,1,59,22,0,0,0,0,1,2,23,21,1,70,43,0,0,0,0,3,4,40,37,2,129
2ae19629-19a3-13a3-e055-000000000001,2ae19629-19a3-13a3-e055-000000000001,CLOONTEEN,152,141,8,301,20,0,0,0,0,1,1,29,21,1,73,23,1,0,1,0,0,1,31,19,3,79,43,1,0,1,0,1,2,60,40,4,152
2ae19629-19bb-13a3-e055-000000000001,2ae19629-19bb-13a3-e055-000000000001,CRANNAGH,572,607,19,1198,78,0,1,0,2,3,9,88,72,3,256,88,3,6,1,0,6,22,110,78,2,316,166,3,7,1,2,9,31,198,150,5,572
2ae19629-19c0-13a3-e055-000000000001,2ae19629-19c0-13a3-e055-000000000001,CASTLECONOR EAST,98,129,2,229,15,0,0,0,0,0,1,10,12,1,39,17,0,0,0,0,0,1,23,18,0,59,32,0,0,0,0,0,2,33,30,1,98
2ae19629-19c2-13a3-e055-000000000001,2ae19629-19c2-13a3-e055-000000000001,ROSSINVER WEST,103,126,7,236,9,0,0,0,0,0,1,13,14,0,37,22,0,0,0,1,0,2,19,22,0,66,31,0,0,0,1,0,3,32,36,0,103
2ae19629-19c4-13a3-e055-000000000001,2ae19629-19c4-13a3-e055-000000000001,SKREEN,79,87,4,170,9,0,1,1,0,0,1,14,8,1,35,11,0,0,1,0,1,3,18,10,0,44,20,0,1,2,0,1,4,32,18,1,79
2ae19629-19c7-13a3-e055-000000000001,2ae19629-19c7-13a3-e055-000000000001,CREEVE,59,67,3,129,9,0,0,0,0,0,5,7,7,1,29,5,0,0,1,0,0,0,17,6,1,30,14,0,0,1,0,0,5,24,13,2,59
2ae19629-19c9-13a3-e055-000000000001,2ae19629-19c9-13a3-e055-000000000001,ROCKHILL,202,198,24,424,28,1,1,1,1,0,5,23,29,1,90,31,2,3,1,0,2,7,38,28,0,112,59,3,4,2,1,2,12,61,57,1,202
2ae19629-19cb-13a3-e055-000000000001,2ae19629-19cb-13a3-e055-000000000001,ROOSKY,308,450,28,786,48,2,0,0,0,4,8,46,35,3,146,52,2,0,0,0,3,9,47,46,3,162,100,4,0,0,0,7,17,93,81,6,308
2ae19629-19ce-13a3-e055-000000000001,2ae19629-19ce-13a3-e055-000000000001,CLOONACOOL,109,167,23,299,8,0,0,1,0,1,2,11,23,3,49,18,0,0,0,0,1,6,11,22,2,60,26,0,0,1,0,2,8,22,45,5,109
2ae19629-1974-13a3-e055-000000000001,2ae19629-1974-13a3-e055-000000000001,BALLA,701,831,50,1582,70,3,0,1,0,7,16,101,104,9,311,108,3,0,1,0,11,20,149,89,9,390,178,6,0,2,0,18,36,250,193,18,701
2ae19629-1975-13a3-e055-000000000001,2ae19629-1975-13a3-e055-000000000001,BALLINA RURAL,1249,1743,76,3068,163,3,2,0,1,8,36,185,126,15,539,202,3,1,0,0,17,40,247,181,19,710,365,6,3,0,1,25,76,432,307,34,1249
2ae19629-1976-13a3-e055-000000000001,2ae19629-1976-13a3-e055-000000000001,BALLINA URBAN,1239,2676,159,4074,105,4,0,3,1,11,27,197,150,20,518,158,7,1,1,0,14,31,275,210,24,721,263,11,1,4,1,25,58,472,360,44,1239
2ae19629-197f-13a3-e055-000000000001,2ae19629-197f-13a3-e055-000000000001,BALLINAFAD,286,304,20,610,42,0,0,0,0,1,7,50,33,3,136,46,2,2,0,0,1,6,57,35,1,150,88,2,2,0,0,2,13,107,68,4,286
2ae19629-1982-13a3-e055-000000000001,2ae19629-1982-13a3-e055-000000000001,CROSSMOLINA SOUTH,386,433,20,839,44,2,0,0,0,1,6,72,46,5,176,54,0,1,1,0,3,15,83,53,0,210,98,2,1,1,0,4,21,155,99,5,386
2ae19629-1992-13a3-e055-000000000001,2ae19629-1992-13a3-e055-000000000001,KILTEEVAN,250,266,19,535,37,0,0,0,0,0,2,29,32,5,105,34,1,0,1,0,4,2,63,37,3,145,71,1,0,1,0,4,4,92,69,8,250
2ae19629-1993-13a3-e055-000000000001,2ae19629-1993-13a3-e055-000000000001,KILSHALVY,128,152,11,291,21,0,0,0,0,0,4,16,10,1,52,25,0,0,0,0,2,5,24,18,2,76,46,0,0,0,0,2,9,40,28,3,128
2ae19629-1995-13a3-e055-000000000001,2ae19629-1995-13a3-e055-000000000001,LEITRIM,136,229,7,372,17,0,0,1,0,0,0,29,15,1,63,31,0,0,0,0,0,1,20,19,2,73,48,0,0,1,0,0,1,49,34,3,136
2ae19629-18f6-13a3-e055-000000000001,2ae19629-18f6-13a3-e055-000000000001,DRUMMEEL,52,75,0,127,12,1,0,0,0,1,0,7,4,2,27,5,1,0,0,0,0,3,9,6,1,25,17,2,0,0,0,1,3,16,10,3,52
2ae19629-1901-13a3-e055-000000000001,2ae19629-1901-13a3-e055-000000000001,FOXHALL,169,404,17,590,20,0,1,0,0,2,3,17,22,2,67,25,0,0,0,1,1,3,43,27,2,102,45,0,1,0,1,3,6,60,49,4,169
2ae19629-1910-13a3-e055-000000000001,2ae19629-1910-13a3-e055-000000000001,KILGLASS,259,386,62,707,29,0,0,0,0,0,3,39,39,6,116,43,0,0,1,0,2,10,41,44,2,143,72,0,0,1,0,2,13,80,83,8,259
2ae19629-1911-13a3-e055-000000000001,2ae19629-1911-13a3-e055-000000000001,KILLASHEE,146,236,80,462,21,0,0,0,0,1,3,24,16,2,67,24,1,0,0,0,0,5,27,20,2,79,45,1,0,0,0,1,8,51,36,4,146
2ae19629-1914-13a3-e055-000000000001,2ae19629-1914-13a3-e055-000000000001,BRACKLOON,304,326,7,637,50,4,0,0,2,2,3,39,42,3,145,53,1,0,0,0,4,6,62,29,4,159,103,5,0,0,2,6,9,101,71,7,304
2ae19629-1916-13a3-e055-000000000001,2ae19629-1916-13a3-e055-000000000001,ISLANDEADY,414,596,25,1035,44,2,1,1,0,4,12,61,42,8,175,63,1,4,1,0,1,14,91,60,4,239,107,3,5,2,0,5,26,152,102,12,414
2ae19629-1917-13a3-e055-000000000001,2ae19629-1917-13a3-e055-000000000001,KILBEAGH,415,584,28,1027,45,0,0,1,0,1,5,63,46,8,169,62,0,0,0,0,3,11,97,69,4,246,107,0,0,1,0,4,16,160,115,12,415
2ae19629-191a-13a3-e055-000000000001,2ae19629-191a-13a3-e055-000000000001,LEDWITHSTOWN,155,202,9,366,24,0,1,0,0,0,1,18,28,0,72,31,1,1,0,0,1,6,16,26,1,83,55,1,2,0,0,1,7,34,54,1,155
2ae19629-19f0-13a3-e055-000000000001,2ae19629-19f0-13a3-e055-000000000001,TOBERPATRICK EAST,101,118,11,230,8,0,0,0,0,0,3,20,12,1,44,12,0,0,0,0,1,8,20,15,1,57,20,0,0,0,0,1,11,40,27,2,101
2ae19629-19f4-13a3-e055-000000000001,2ae19629-19f4-13a3-e055-000000000001,ELIA,58,70,5,133,11,0,0,0,0,1,0,3,8,2,25,12,0,0,0,0,2,1,11,6,1,33,23,0,0,0,0,3,1,14,14,3,58
2ae19629-19f5-13a3-e055-000000000001,2ae19629-19f5-13a3-e055-000000000001,ELPHIN,298,496,76,870,37,0,0,0,0,3,6,40,45,3,134,42,3,0,0,0,9,9,57,37,7,164,79,3,0,0,0,12,15,97,82,10,298
2ae19629-19f6-13a3-e055-000000000001,2ae19629-19f6-13a3-e055-000000000001,TIVANNAGH,118,136,6,260,11,0,1,0,0,2,1,14,23,1,53,15,0,0,0,0,3,3,20,24,0,65,26,0,1,0,0,5,4,34,47,1,118
2ae19629-19f7-13a3-e055-000000000001,2ae19629-19f7-13a3-e055-000000000001,TULSK,126,185,9,320,24,0,0,0,0,0,2,12,18,0,56,28,0,0,0,0,0,1,20,19,2,70,52,0,0,0,0,0,3,32,37,2,126
2ae19629-1a08-13a3-e055-000000000001,2ae19629-1a08-13a3-e055-000000000001,DRUMCLIFF WEST,896,832,39,1767,77,4,1,0,0,12,27,170,124,7,422,98,2,2,1,0,8,30,178,148,7,474,175,6,3,1,0,20,57,348,272,14,896
2ae19629-1a09-13a3-e055-000000000001,2ae19629-1a09-13a3-e055-000000000001,DRUMCOLUMB,95,168,7,270,7,0,0,0,0,0,0,20,17,1,45,12,0,0,0,0,0,2,13,20,3,50,19,0,0,0,0,0,2,33,37,4,95
2ae19629-1a0d-13a3-e055-000000000001,2ae19629-1a0d-13a3-e055-000000000001,KEADEW,174,343,18,535,7,0,0,0,2,2,1,35,24,4,75,16,0,2,0,0,1,5,39,30,6,99,23,0,2,0,2,3,6,74,54,10,174
2ae19629-19aa-13a3-e055-000000000001,2ae19629-19aa-13a3-e055-000000000001,CARNEY,344,344,10,698,49,0,1,1,0,3,6,60,44,4,168,52,2,2,0,0,3,8,64,43,2,176,101,2,3,1,0,6,14,124,87,6,344
2ae19629-19b0-13a3-e055-000000000001,2ae19629-19b0-13a3-e055-000000000001,CLOONYQUIN,108,136,4,248,11,0,0,0,0,1,2,14,17,0,45,15,2,1,1,0,2,1,22,18,1,63,26,2,1,1,0,3,3,36,35,1,108
2ae19629-19b7-13a3-e055-000000000001,2ae19629-19b7-13a3-e055-000000000001,RATHMACURKEY,201,360,16,577,27,0,0,0,0,1,2,28,16,3,77,40,1,0,0,0,1,6,45,27,4,124,67,1,0,0,0,2,8,73,43,7,201
2ae19629-19ba-13a3-e055-000000000001,2ae19629-19ba-13a3-e055-000000000001,COOLOUGHER,159,311,20,490,16,0,0,0,0,0,1,21,25,2,65,23,0,1,0,0,1,2,44,21,2,94,39,0,1,0,0,1,3,65,46,4,159
2ae19629-19bf-13a3-e055-000000000001,2ae19629-19bf-13a3-e055-000000000001,OGULLA,142,216,19,377,17,1,0,0,0,1,3,26,12,1,61,20,3,0,0,0,4,2,31,19,2,81,37,4,0,0,0,5,5,57,31,3,142
2ae19629-19ca-13a3-e055-000000000001,2ae19629-19ca-13a3-e055-000000000001,ROCKINGHAM,170,157,3,330,21,0,0,0,0,1,7,26,16,3,74,33,1,0,0,0,2,5,37,18,0,96,54,1,0,0,0,3,12,63,34,3,170
2ae19629-19cc-13a3-e055-000000000001,2ae19629-19cc-13a3-e055-000000000001,CLIFFONY NORTH,398,511,49,958,38,0,0,0,0,1,11,64,56,2,172,51,0,1,0,0,1,13,92,62,6,226,89,0,1,0,0,2,24,156,118,8,398
2ae19629-19d5-13a3-e055-000000000001,2ae19629-19d5-13a3-e055-000000000001,ROSCOMMON URBAN,615,1191,143,1949,82,1,0,1,1,7,7,99,56,17,271,109,1,2,0,0,4,9,128,78,13,344,191,2,2,1,1,11,16,227,134,30,615
2ae19629-19d1-13a3-e055-000000000001,2ae19629-19d1-13a3-e055-000000000001,CREGGA,77,82,2,161,7,0,0,0,0,0,2,12,12,1,34,16,1,0,0,0,1,1,10,13,1,43,23,1,0,0,0,1,3,22,25,2,77
2ae19629-19d8-13a3-e055-000000000001,2ae19629-19d8-13a3-e055-000000000001,CLOONOGHILL,112,169,14,295,14,0,2,0,0,0,1,19,11,0,47,20,1,0,0,0,0,6,20,16,2,65,34,1,2,0,0,0,7,39,27,2,112
2ae19629-19df-13a3-e055-000000000001,2ae19629-19df-13a3-e055-000000000001,DRUMLOSH,149,177,15,341,24,0,0,0,0,1,3,29,17,1,75,21,0,0,0,0,0,2,27,22,2,74,45,0,0,0,0,1,5,56,39,3,149
2ae19629-19e1-13a3-e055-000000000001,2ae19629-19e1-13a3-e055-000000000001,SCREGG,256,246,32,534,40,1,0,0,0,0,8,34,33,1,117,36,0,1,0,0,3,7,49,42,1,139,76,1,1,0,0,3,15,83,75,2,256
2ae19629-19e5-13a3-e055-000000000001,2ae19629-19e5-13a3-e055-000000000001,TEMPLEVANNY,99,122,14,235,19,0,0,0,0,0,3,7,6,2,37,22,1,1,0,0,0,2,24,11,1,62,41,1,1,0,0,0,5,31,17,3,99
2ae19629-19e7-13a3-e055-000000000001,2ae19629-19e7-13a3-e055-000000000001,DUNAMON,143,168,6,317,19,0,0,0,0,0,1,23,22,0,65,21,0,0,0,0,1,4,28,22,2,78,40,0,0,0,0,1,5,51,44,2,143
2ae19629-19e9-13a3-e055-000000000001,2ae19629-19e9-13a3-e055-000000000001,TAGHBOY,165,299,49,513,22,2,0,0,1,2,3,18,25,2,75,32,0,0,0,0,0,6,24,27,1,90,54,2,0,0,1,2,9,42,52,3,165
2ae19629-19ef-13a3-e055-000000000001,2ae19629-19ef-13a3-e055-000000000001,DROMARD WEST,104,91,3,198,15,0,0,1,0,1,1,9,22,1,50,16,0,0,0,0,3,1,10,22,2,54,31,0,0,1,0,4,2,19,44,3,104
2ae19629-1a14-13a3-e055-000000000001,2ae19629-1a14-13a3-e055-000000000001,ARDFINNAN,413,666,49,1128,47,0,1,0,0,4,9,63,50,4,178,75,1,0,0,0,5,5,82,64,3,235,122,1,1,0,0,9,14,145,114,7,413
2ae19629-1a22-13a3-e055-000000000001,2ae19629-1a22-13a3-e055-000000000001,BALLINGARRY,278,446,20,744,40,0,2,0,0,1,10,34,45,4,136,43,1,2,0,0,0,7,39,45,5,142,83,1,4,0,0,1,17,73,90,9,278
2ae19629-1a25-13a3-e055-000000000001,2ae19629-1a25-13a3-e055-000000000001,KILGLASS SOUTH,129,208,6,343,11,0,0,0,0,1,4,18,16,1,51,26,0,1,0,0,0,1,32,18,0,78,37,0,1,0,0,1,5,50,34,1,129
2ae19629-1a26-13a3-e055-000000000001,2ae19629-1a26-13a3-e055-000000000001,BALLINTOGHER WEST,155,250,33,438,20,4,0,0,0,1,3,18,21,5,72,25,1,0,0,0,3,2,32,18,2,83,45,5,0,0,0,4,5,50,39,7,155
2ae19629-1a28-13a3-e055-000000000001,2ae19629-1a28-13a3-e055-000000000001,BALLYNAKILL,189,249,15,453,30,0,1,0,0,0,5,26,22,4,88,33,1,1,0,0,2,4,27,28,5,101,63,1,2,0,0,2,9,53,50,9,189
2ae19629-1a2e-13a3-e055-000000000001,2ae19629-1a2e-13a3-e055-000000000001,KILLAVACKAN,107,108,5,220,14,0,0,0,0,1,1,20,16,0,52,12,0,0,1,0,1,6,22,13,0,55,26,0,0,1,0,2,7,42,29,0,107
2ae19629-1a30-13a3-e055-000000000001,2ae19629-1a30-13a3-e055-000000000001,KILLUKIN,69,116,1,186,8,0,0,0,0,0,1,8,10,0,27,12,0,0,0,0,0,2,16,12,0,42,20,0,0,0,0,0,3,24,22,0,69
2ae19629-1a39-13a3-e055-000000000001,2ae19629-1a39-13a3-e055-000000000001,CARROWREAGH,259,272,2,533,40,1,1,0,0,0,3,35,31,3,114,44,0,2,0,0,2,13,39,41,4,145,84,1,3,0,0,2,16,74,72,7,259
2ae19629-19d6-13a3-e055-000000000001,2ae19629-19d6-13a3-e055-000000000001,ROSMOYLAN,71,132,4,207,11,0,0,0,0,0,6,14,7,1,39,10,0,0,0,0,0,1,11,9,1,32,21,0,0,0,0,0,7,25,16,2,71
2ae19629-19db-13a3-e055-000000000001,2ae19629-19db-13a3-e055-000000000001,TEMPLEBOY SOUTH/MULLAGHERUSE,104,126,21,251,12,0,2,0,0,0,1,12,16,1,44,13,0,2,0,0,1,2,19,20,3,60,25,0,4,0,0,1,3,31,36,4,104
2ae19629-19dc-13a3-e055-000000000001,2ae19629-19dc-13a3-e055-000000000001,CULLIAGH,98,98,7,203,8,0,0,0,0,1,3,16,13,1,42,13,0,0,0,0,0,6,16,18,3,56,21,0,0,0,0,1,9,32,31,4,98
2ae19629-19e6-13a3-e055-000000000001,2ae19629-19e6-13a3-e055-000000000001,TOBERCURRY,1080,1653,254,2987,152,0,0,1,0,6,31,155,106,12,463,210,1,0,0,0,10,39,205,137,15,617,362,1,0,1,0,16,70,360,243,27,1080
2ae19629-19e8-13a3-e055-000000000001,2ae19629-19e8-13a3-e055-000000000001,DYSART,126,88,5,219,14,0,0,0,0,0,2,26,16,2,60,14,0,0,0,0,0,1,31,16,4,66,28,0,0,0,0,0,3,57,32,6,126
2ae19629-19ed-13a3-e055-000000000001,2ae19629-19ed-13a3-e055-000000000001,CUILMORE,192,333,17,542,25,0,0,0,0,0,1,26,30,1,83,32,0,0,0,0,0,0,38,34,5,109,57,0,0,0,0,0,1,64,64,6,192
2ae19629-19fb-13a3-e055-000000000001,2ae19629-19fb-13a3-e055-000000000001,SLIGO NORTH,1811,3256,883,5950,145,3,2,0,0,15,37,260,243,44,749,169,5,1,0,0,22,55,429,336,45,1062,314,8,3,0,0,37,92,689,579,89,1811
2ae19629-19fe-13a3-e055-000000000001,2ae19629-19fe-13a3-e055-000000000001,AGHNAMEADLE,173,147,9,329,20,1,1,0,0,2,3,24,30,2,83,28,1,0,0,0,0,1,33,21,6,90,48,2,1,0,0,2,4,57,51,8,173
2ae19629-19fa-13a3-e055-000000000001,2ae19629-19fa-13a3-e055-000000000001,DRUMCLIFF EAST,393,339,16,748,42,3,0,3,0,1,10,71,46,8,184,49,2,0,0,0,4,15,82,51,6,209,91,5,0,3,0,5,25,153,97,14,393
2ae19629-1a0c-13a3-e055-000000000001,2ae19629-1a0c-13a3-e055-000000000001,ARDCRONY,274,253,87,614,36,0,0,0,0,1,8,35,36,1,117,43,0,0,0,2,2,17,49,42,2,157,79,0,0,0,2,3,25,84,78,3,274
2ae19629-1a11-13a3-e055-000000000001,2ae19629-1a11-13a3-e055-000000000001,AGHANAGH,164,206,2,372,25,0,0,0,0,2,5,19,18,2,71,27,0,0,0,0,0,4,33,26,3,93,52,0,0,0,0,2,9,52,44,5,164
2ae19629-1a12-13a3-e055-000000000001,2ae19629-1a12-13a3-e055-000000000001,DRUMRAT,228,280,13,521,28,1,0,0,0,1,4,27,38,9,108,29,1,2,0,0,1,9,40,29,9,120,57,2,2,0,0,2,13,67,67,18,228
2ae19629-1a17-13a3-e055-000000000001,2ae19629-1a17-13a3-e055-000000000001,KILCAR,155,198,19,372,20,0,0,0,0,2,2,21,23,1,69,20,0,1,0,2,2,8,27,24,2,86,40,0,1,0,2,4,10,48,47,3,155
2ae19629-1a19-13a3-e055-000000000001,2ae19629-1a19-13a3-e055-000000000001,ANNAGH,90,106,1,197,10,0,0,0,0,0,2,7,14,7,40,7,0,0,0,0,0,2,19,20,2,50,17,0,0,0,0,0,4,26,34,9,90
2ae19629-1a1c-13a3-e055-000000000001,2ae19629-1a1c-13a3-e055-000000000001,EASKY WEST,235,394,14,643,29,0,1,0,0,1,2,28,32,4,97,32,1,0,0,0,4,3,46,49,3,138,61,1,1,0,0,5,5,74,81,7,235
2ae19629-1a1e-13a3-e055-000000000001,2ae19629-1a1e-13a3-e055-000000000001,GLENDARRAGH,67,134,21,222,10,0,0,0,0,1,2,7,9,1,30,11,0,0,0,0,1,2,10,10,3,37,21,0,0,0,0,2,4,17,19,4,67
2ae19629-1a3b-13a3-e055-000000000001,2ae19629-1a3b-13a3-e055-000000000001,CASTLEREAGH,932,1675,569,3176,108,0,1,0,1,9,28,163,109,11,430,124,4,1,2,0,9,36,183,134,9,502,232,4,2,2,1,18,64,346,243,20,932
2ae19629-1a54-13a3-e055-000000000001,2ae19629-1a54-13a3-e055-000000000001,SCREGGAN,643,758,66,1467,82,1,0,0,1,3,17,89,77,6,276,111,1,0,0,0,3,14,115,116,7,367,193,2,0,0,1,6,31,204,193,13,643
2ae19629-1a58-13a3-e055-000000000001,2ae19629-1a58-13a3-e055-000000000001,WILLIAMSTOWN,114,165,36,315,21,0,0,0,0,0,0,21,10,3,55,16,0,0,0,0,2,1,23,15,2,59,37,0,0,0,0,2,1,44,25,5,114
2ae19629-1a59-13a3-e055-000000000001,2ae19629-1a59-13a3-e055-000000000001,GRAIGUE URBAN,382,939,285,1606,49,0,0,0,0,3,5,53,57,4,171,61,1,1,0,0,4,6,70,62,6,211,110,1,1,0,0,7,11,123,119,10,382
2ae19629-1a5a-13a3-e055-000000000001,2ae19629-1a5a-13a3-e055-000000000001,ENAGH,267,503,25,795,29,1,0,0,0,2,7,35,33,8,115,47,2,0,0,0,2,3,60,33,5,152,76,3,0,0,0,4,10,95,66,13,267
2ae19629-1a5c-13a3-e055-000000000001,2ae19629-1a5c-13a3-e055-000000000001,CLONBULLOGE,239,462,100,801,26,0,0,0,0,2,3,39,21,4,95,52,0,0,0,1,2,3,50,31,5,144,78,0,0,0,1,4,6,89,52,9,239
2ae19629-1a61-13a3-e055-000000000001,2ae19629-1a61-13a3-e055-000000000001,SHANNONBRIDGE,95,150,17,262,10,0,0,0,0,0,6,19,7,0,42,10,0,0,0,0,1,4,21,17,0,53,20,0,0,0,0,1,10,40,24,0,95
2ae19629-1a89-13a3-e055-000000000001,2ae19629-1a89-13a3-e055-000000000001,BRAGAN,116,178,7,301,24,1,0,0,1,1,1,13,16,0,57,23,0,0,0,0,1,4,18,12,1,59,47,1,0,0,1,2,5,31,28,1,116
2ae19629-1a05-13a3-e055-000000000001,2ae19629-1a05-13a3-e055-000000000001,TURROCK,125,179,14,318,6,0,0,0,1,0,4,19,23,2,55,17,0,1,0,2,1,3,22,24,0,70,23,0,1,0,3,1,7,41,47,2,125
2ae19629-1a0a-13a3-e055-000000000001,2ae19629-1a0a-13a3-e055-000000000001,DRUMFIN,167,220,18,405,29,0,0,0,0,0,5,25,14,2,75,32,1,0,0,0,1,4,30,23,1,92,61,1,0,0,0,1,9,55,37,3,167
2ae19629-1a13-13a3-e055-000000000001,2ae19629-1a13-13a3-e055-000000000001,EASKY EAST,202,366,38,606,26,0,0,0,0,0,2,20,26,3,77,52,0,0,0,0,2,7,34,28,2,125,78,0,0,0,0,2,9,54,54,5,202
2ae19629-1a16-13a3-e055-000000000001,2ae19629-1a16-13a3-e055-000000000001,KILBRYAN,138,220,28,386,16,1,0,0,0,0,0,30,14,0,61,19,0,1,0,0,2,4,29,20,2,77,35,1,1,0,0,2,4,59,34,2,138
2ae19629-1a1a-13a3-e055-000000000001,2ae19629-1a1a-13a3-e055-000000000001,AUGHRIS,70,87,9,166,12,0,0,0,0,0,0,9,8,2,31,15,0,0,0,0,0,3,13,8,0,39,27,0,0,0,0,0,3,22,16,2,70
2ae19629-1a1d-13a3-e055-000000000001,2ae19629-1a1d-13a3-e055-000000000001,GLENCAR,134,110,8,252,10,3,2,0,0,1,5,25,17,3,66,17,0,0,0,0,1,2,31,17,0,68,27,3,2,0,0,2,7,56,34,3,134
2ae19629-1a29-13a3-e055-000000000001,2ae19629-1a29-13a3-e055-000000000001,KILGLASS,612,1059,36,1707,77,0,1,0,3,7,16,83,75,5,267,83,1,1,1,1,7,19,119,99,14,345,160,1,2,1,4,14,35,202,174,19,612
2ae19629-1a32-13a3-e055-000000000001,2ae19629-1a32-13a3-e055-000000000001,BALLYNASHEE,166,182,19,367,16,0,1,0,0,1,7,21,28,2,76,24,0,0,0,0,1,8,29,24,4,90,40,0,1,0,0,2,15,50,52,6,166
2ae19629-1a31-13a3-e055-000000000001,2ae19629-1a31-13a3-e055-000000000001,KILLUMMOD,57,57,10,124,9,0,0,0,0,0,0,8,8,1,26,10,0,0,0,0,1,0,15,4,1,31,19,0,0,0,0,1,0,23,12,2,57
2ae19629-1a35-13a3-e055-000000000001,2ae19629-1a35-13a3-e055-000000000001,KILLARAGHT,183,239,17,439,25,0,0,0,0,1,6,21,31,5,89,28,0,1,0,0,0,7,31,23,4,94,53,0,1,0,0,1,13,52,54,9,183
2ae19629-1a37-13a3-e055-000000000001,2ae19629-1a37-13a3-e055-000000000001,BALLYCARRON,150,179,9,338,30,0,0,0,0,0,1,17,19,1,68,36,0,0,0,0,0,4,24,17,1,82,66,0,0,0,0,0,5,41,36,2,150
2ae19629-1a38-13a3-e055-000000000001,2ae19629-1a38-13a3-e055-000000000001,BALLYCLERAHAN,489,508,19,1016,74,2,1,0,0,2,11,68,65,5,228,80,5,1,0,0,3,23,75,67,7,261,154,7,2,0,0,5,34,143,132,12,489
2ae19629-1a3a-13a3-e055-000000000001,2ae19629-1a3a-13a3-e055-000000000001,CASTLEPLUNKET,196,331,16,543,28,0,0,0,0,3,4,34,15,2,86,34,0,0,0,0,4,8,41,22,1,110,62,0,0,0,0,7,12,75,37,3,196
2ae19629-1a3c-13a3-e055-000000000001,2ae19629-1a3c-13a3-e055-000000000001,DRUMGURRA,288,398,17,703,61,0,1,0,0,1,5,31,32,5,136,55,3,1,0,0,2,11,39,39,2,152,116,3,2,0,0,3,16,70,71,7,288
2ae19629-1a42-13a3-e055-000000000001,2ae19629-1a42-13a3-e055-000000000001,BROUGHAL,38,79,1,118,7,0,0,0,0,0,0,5,6,1,19,2,0,0,0,0,0,1,10,6,0,19,9,0,0,0,0,0,1,15,12,1,38
2ae19629-1a45-13a3-e055-000000000001,2ae19629-1a45-13a3-e055-000000000001,RAHEENAKEERAN,105,259,54,418,15,1,0,0,0,0,1,7,15,2,41,28,0,0,0,0,1,4,16,15,0,64,43,1,0,0,0,1,5,23,30,2,105
2ae19629-1a94-13a3-e055-000000000001,2ae19629-1a94-13a3-e055-000000000001,CADDAGH,223,300,3,526,29,0,0,0,0,1,2,17,32,4,85,55,0,2,0,1,2,13,31,33,1,138,84,0,2,0,1,3,15,48,65,5,223
2ae19629-1a9e-13a3-e055-000000000001,2ae19629-1a9e-13a3-e055-000000000001,CARRICKMACROSS RURAL,1687,2158,293,4138,288,7,2,0,0,10,42,216,159,20,744,365,7,4,4,1,19,38,292,196,17,943,653,14,6,4,1,29,80,508,355,37,1687
2ae19629-1aaa-13a3-e055-000000000001,2ae19629-1aaa-13a3-e055-000000000001,CASTLEBLAYNEY RURAL,1319,2265,211,3795,208,7,4,0,1,9,39,147,134,22,571,271,7,2,1,0,7,49,216,173,22,748,479,14,6,1,1,16,88,363,307,44,1319
2ae19629-1aae-13a3-e055-000000000001,2ae19629-1aae-13a3-e055-000000000001,GORTEEN,155,188,13,356,21,0,1,0,0,1,1,19,22,2,67,25,0,1,0,1,2,1,33,22,3,88,46,0,2,0,1,3,2,52,44,5,155
2ae19629-1aaf-13a3-e055-000000000001,2ae19629-1aaf-13a3-e055-000000000001,HAMMERLANE,214,351,13,578,34,1,0,0,0,3,9,29,28,2,106,39,1,0,0,0,3,5,39,20,1,108,73,2,0,0,0,6,14,68,48,3,214
2ae19629-1ab1-13a3-e055-000000000001,2ae19629-1ab1-13a3-e055-000000000001,HUNTSTON,132,239,9,380,21,1,0,0,0,0,2,21,12,0,57,27,1,0,1,0,0,6,23,14,3,75,48,2,0,1,0,0,8,44,26,3,132
2ae19629-1ac9-13a3-e055-000000000001,2ae19629-1ac9-13a3-e055-000000000001,BALLYDANGAN,337,387,37,761,36,1,0,1,1,2,7,48,44,3,143,61,2,1,0,0,4,20,67,35,4,194,97,3,1,1,1,6,27,115,79,7,337
2ae19629-1acd-13a3-e055-000000000001,2ae19629-1acd-13a3-e055-000000000001,CREMARTIN,463,725,12,1200,81,2,3,2,0,3,10,54,54,3,212,86,3,1,2,0,6,8,74,66,5,251,167,5,4,4,0,9,18,128,120,8,463
2ae19629-1a3d-13a3-e055-000000000001,2ae19629-1a3d-13a3-e055-000000000001,DRUMHILLAGH,266,402,22,690,43,0,0,0,0,3,1,29,32,1,109,50,2,0,0,0,2,10,58,33,2,157,93,2,0,0,0,5,11,87,65,3,266
